Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Adm Ofc of US Courts","11-464","Court Of Federal Claims","","154-11-464","","201400865","014022014","09/25/2014","45398.82","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","45398.82","N",
"Adm Ofc of US Courts","11-464","Court Of Federal Claims","","154-11-464","","201400865","014032014","09/25/2014","1125.74","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","1125.74","N",
"Adm Ofc of US Courts","11-464","Court Of Federal Claims","","154-11-464","","201400865","021872014","02/20/2014","117869.22","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","117869.22","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009392014","01/16/2014","153107.69","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","153107.69","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009402014","09/24/2014","54774.85","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","54774.85","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009412014","01/16/2014","147930.37","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","147930.37","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009422014","09/25/2014","54720.13","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","54720.13","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009432014","09/25/2014","1487.46","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","1487.46","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009442014","01/16/2014","152619.51","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","152619.51","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009452014","09/25/2014","55263.03","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","55263.03","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009462014","09/25/2014","488.18","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","488.18","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009472014","01/16/2014","160056.25","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","160056.25","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009482014","09/25/2014","61467.83","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","61467.83","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009492014","09/25/2014","3098.83","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","3098.83","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009502014","01/16/2014","162811.90","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","162811.90","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009512014","09/25/2014","58712.18","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","58712.18","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009522014","09/25/2014","343.18","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","343.18","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009532014","01/16/2014","163155.08","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","163155.08","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009542014","09/25/2014","58369.00","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","58369.00","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009552014","01/16/2014","151862.12","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","151862.12","N",
"Adm Ofc of US Courts","09-37","Court Of Federal Claims","","154-09-37","","201400868","009562014","09/25/2014","56020.42","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","0.00","","","56020.42","N",
"Department of Navy","13-461","Court Of Federal Claims","","154-13-461","","201400869","005142014","02/04/2014","8050.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","213.86","41-USC-7101et seq        ","Contract Disputes Act","8263.86","Y",
"Department of the Army","13-301","Court Of Federal Claims","","154-13-301","","201400985","007862014","01/16/2014","49752.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","49752.00","N",
"Alcohol Tobacco Fire; Customs and Border Protection; Department of Agriculture; Department of Navy; Department of the Interior; Department of Transportation; DHS - Immigration  & Customs Enforcement (ICE); Drug Enforcement Adm; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; FLETC at Homeland Security; Internal Revenue Service/S&E; Marshals Service; Off of the Inspector General; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Secret Service at Homeland Security","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201401115","007882014","01/14/2014","9672763.00","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","9672763.00","N",
"Department of Energy","01-429","Court Of Federal Claims","","154-01-249","","201401141","012392014","01/28/2014","17297621.94","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","17297621.94","N",
"Department of Energy","02-926","Court Of Federal Claims","","154-02-926","","201401142","008522014","01/14/2014","4165289.37","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","4165289.37","N",
"Department of Transportation","07-4261","Court Of Federal Claims","","NONE PROVIDED","","201401166","005692014","12/27/2013","5173387.72","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","5173387.72","N",
"Surface Transportation Board","09-559","Court Of Federal Claims","","NONE PROVIDED","","201401284","013152014","01/28/2014","1997969.47","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","1997969.47","N",
"Adm Ofc of US Courts","12-866","Court Of Federal Claims","","154-12-866","","201401289","020572014","02/12/2014","135996.77","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","135996.77","N",
"US Army Corps of Engineers","09-236, -748, 11-643","Court Of Federal Claims","","154-09-236","","201401290","009152014","01/15/2014","1993576.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1993576.00","Y",
"Department of Energy","98-486","Court Of Federal Claims","","154-98-486","","201401398","017202014","02/04/2014","22113941.57","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","22113941.57","N",
"Def Logistics Agency","06-436","Court Of Federal Claims","","154-06-436","","201401417","010592014","01/27/2014","39780.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","11802.33","41-USC-7101et seq        ","Contract Disputes Act","51582.33","Y",
"Department of Navy","11-483","Court Of Federal Claims","","154-11-483","","201401708","019332014","02/11/2014","103657.48","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","103657.48","N",
"Surface Transportation Board","09-42","Court Of Federal Claims","","90-1-23-12736","","201401881","017352014","02/04/2014","632176.17","42-USC-4654              ","Litigation Expenses In Inverse Condemnation Cases","0.00","","","0.00","","","0.00","","","632176.17","N",
"Department of Navy","13-461-C","Court Of Federal Claims","","COFC NO. 13-461C","","201402131","027932014","03/20/2014","8050.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","255.19","41-USC-7101et seq        ","Contract Disputes Act","8305.19","Y",
"Department of Energy","07-875, -876, 877","Court Of Federal Claims","","154-07-875, -876, -877","","201402359","030692014","03/28/2014","35760992.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","35760992.00","N",
"Department of Energy","07-875, -876, 877","Court Of Federal Claims","","154-07-875, -876, -877","","201402359","030702014","03/28/2014","73307529.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","73307529.00","N",
"Department of Energy","07-875, -876, 877","Court Of Federal Claims","","154-07-875, -876, -877","","201402359","030712014","03/28/2014","90000000.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","90000000.00","N",
"Office of the Secretary of Defense - Agencies","90-162","Court Of Federal Claims","","154-90-162","","201402401","029532014","03/25/2014","244.75","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","244.75","N",
"Surface Transportation Board","12-248","Court Of Federal Claims","","NONE PROVIDED","","201402658","025472014","03/07/2014","1408174.63","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","1408174.63","N",
"Department of Veterans Affairs","12-690C","Court Of Federal Claims","","154-12-690","","201402679","027642014","03/17/2014","0.00","","","19223.10","5-USC-5596               ","Back Pay Act","360.60","5-USC-5596               ","Back Pay Act","0.00","","","19583.70","N",
"Department of Veterans Affairs","12-690C","Court Of Federal Claims","","154-12-690","","201402679","027652014","03/17/2014","19615.38","5-USC-5596               ","Back Pay Act","0.00","","","0.00","","","1346.84","5-USC-5596               ","Back Pay Act","20962.22","N",
"Surface Transportation Board","09-460-L","Court Of Federal Claims","","90-1-23-1280","","201402844","031622014","04/14/2014","593526.00","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","593526.00","N",
"Department of Justice","N/A","Court Of Federal Claims","","154-0-9879","154-0-9879","201402934","030672014","03/28/2014","1392191.78","28-USC-2513              ","Unjust Conviction & Imprisonment","0.00","","","0.00","","","0.00","","","1392191.78","N",
"Department of Housing and Urban Development","13-368","Court Of Federal Claims","","154-13-368","","201402940","031452014","04/02/2014","150000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","150000.00","Y",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032022014","04/07/2014","10000000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","10000000.00","N",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032032014","04/07/2014","7500000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","7500000.00","N",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032042014","04/04/2014","62475000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","62475000.00","N",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032052014","04/04/2014","11025000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","11025000.00","N",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032062014","04/04/2014","56100000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","56100000.00","N",
"Department of the Interior; Department of the Treasury","79-458","Court Of Federal Claims","","NONE PROVIDED; NONE PROVIDED","","201402964","032072014","04/04/2014","9900000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","9900000.00","N",
"Department of the Army","2013-1590","Court Of Federal Claims","","154-F13-345","","201403028","044382014","06/06/2014","259000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","20111.53","41-USC-7101et seq        ","Contract Disputes Act","279111.53","Y",
"Department of Energy","01-115","Court Of Federal Claims","","154-01-115","","201403246","032152014","04/07/2014","201082.67","28-USC-1491 Implied Contr","Breach of Implied Contract","0.00","","","0.00","","","0.00","","","201082.67","N",
