Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605559","03159381 ","12/18/2006","0.00","","","0.00","","","0.00","","","81.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","81.19","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605560","03159391 ","12/19/2006","0.00","","","0.00","","","0.00","","","22.27","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","22.27","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605561","03159401 ","12/18/2006","0.00","","","0.00","","","0.00","","","8.92","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","8.92","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605562","03163861 ","12/08/2006","0.00","","","0.00","","","0.00","","","39.86","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","39.86","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605563","03163871 ","12/08/2006","0.00","","","0.00","","","0.00","","","6.20","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","6.20","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605564","03163901 ","12/13/2006","0.00","","","0.00","","","0.00","","","154.49","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","154.49","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605565","03163921 ","12/13/2006","0.00","","","0.00","","","0.00","","","109.79","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","109.79","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605566","03163941 ","12/13/2006","0.00","","","0.00","","","0.00","","","10.90","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","10.90","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605567","03163951 ","12/13/2006","0.00","","","0.00","","","0.00","","","156.05","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","156.05","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605568","03163981 ","12/13/2006","0.00","","","0.00","","","0.00","","","9.50","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","9.50","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605569","03163991 ","12/13/2006","0.00","","","0.00","","","0.00","","","108.68","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","108.68","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605570","03164001 ","12/13/2006","0.00","","","0.00","","","0.00","","","6.18","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","6.18","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605571","03164031 ","12/13/2006","0.00","","","0.00","","","0.00","","","57.40","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","57.40","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605572","03164081 ","12/08/2006","0.00","","","0.00","","","0.00","","","46.57","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","46.57","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605573","03164091 ","12/08/2006","0.00","","","0.00","","","0.00","","","43.22","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","43.22","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605574","03164121 ","12/13/2006","0.00","","","0.00","","","0.00","","","4.36","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","4.36","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605575","03164131 ","12/13/2006","0.00","","","0.00","","","0.00","","","3.71","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","3.71","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605576","03164171 ","12/13/2006","0.00","","","0.00","","","0.00","","","1.40","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1.40","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605577","03164231 ","12/13/2006","0.00","","","0.00","","","0.00","","","1.48","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1.48","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605578","03164241 ","12/13/2006","0.00","","","0.00","","","0.00","","","161.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","161.19","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605579","03164251 ","12/13/2006","0.00","","","0.00","","","0.00","","","14.85","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","14.85","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605580","03164261 ","12/13/2006","0.00","","","0.00","","","0.00","","","70.23","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","70.23","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605581","03164271 ","12/13/2006","0.00","","","0.00","","","0.00","","","120.38","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","120.38","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605582","03164281 ","12/13/2006","0.00","","","0.00","","","0.00","","","7.49","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","7.49","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605583","03164311 ","12/13/2006","0.00","","","0.00","","","0.00","","",".80","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs",".80","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605584","03164321 ","12/13/2006","0.00","","","0.00","","","0.00","","",".42","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs",".42","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605585","03164331 ","12/13/2006","0.00","","","0.00","","","0.00","","","4.09","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","4.09","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605586","03164341 ","12/13/2006","0.00","","","0.00","","","0.00","","","135.67","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","135.67","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605587","03164351 ","12/13/2006","0.00","","","0.00","","","0.00","","","5.45","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","5.45","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605588","03166231 ","12/18/2006","0.00","","","0.00","","","0.00","","","7.05","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","7.05","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605589","03166241 ","12/18/2006","0.00","","","0.00","","","0.00","","","51.59","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","51.59","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605590","03166251 ","12/18/2006","0.00","","","0.00","","","0.00","","","8.23","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","8.23","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605591","03166261 ","12/18/2006","0.00","","","0.00","","","0.00","","","1.07","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1.07","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605592","03166271 ","12/18/2006","0.00","","","0.00","","","0.00","","","12.88","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","12.88","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605593","03166291 ","12/18/2006","0.00","","","0.00","","","0.00","","","407.05","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","407.05","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605594","03166311 ","12/18/2006","0.00","","","0.00","","","0.00","","","103.68","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","103.68","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605595","03166321 ","12/18/2006","0.00","","","0.00","","","0.00","","","1.27","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1.27","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605596","03166331 ","12/18/2006","0.00","","","0.00","","","0.00","","","8.74","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","8.74","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605597","03166341 ","12/18/2006","0.00","","","0.00","","","0.00","","","4.53","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","4.53","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605598","03166361 ","12/18/2006","0.00","","","0.00","","","0.00","","","63.01","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","63.01","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605599","03166371 ","12/18/2006","0.00","","","0.00","","","0.00","","","17.26","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","17.26","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605600","03166401 ","12/18/2006","0.00","","","0.00","","","0.00","","","10.57","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","10.57","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605601","03166481 ","12/18/2006","0.00","","","0.00","","","0.00","","","15.60","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","15.60","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605602","03166491 ","12/18/2006","0.00","","","0.00","","","0.00","","","7.84","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","7.84","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605603","03166501 ","12/18/2006","0.00","","","0.00","","","0.00","","","38.27","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","38.27","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605604","03166511 ","12/18/2006","0.00","","","0.00","","","0.00","","","7.64","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","7.64","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605605","03166521 ","12/18/2006","0.00","","","0.00","","","0.00","","","2.50","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","2.50","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605606","03166531 ","12/18/2006","0.00","","","0.00","","","0.00","","","1.66","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1.66","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605607","03166541 ","12/18/2006","0.00","","","0.00","","","0.00","","","11.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","11.19","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605608","03166551 ","12/18/2006","0.00","","","0.00","","","0.00","","","293.45","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","293.45","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605609","03166581 ","12/18/2006","0.00","","","0.00","","","0.00","","","32.35","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","32.35","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605610","03166591 ","12/18/2006","0.00","","","0.00","","","0.00","","","125.27","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","125.27","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605611","03166601 ","12/18/2006","0.00","","","0.00","","","0.00","","","19.14","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","19.14","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605612","03166611 ","12/18/2006","0.00","","","0.00","","","0.00","","","7.71","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","7.71","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605613","03166621 ","12/18/2006","0.00","","","0.00","","","0.00","","","39.74","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","39.74","N",
"Customs and Border Protection","96480C AND 964801C","Court Of Federal Claims","","154-96-480","","200605614","03166631 ","12/18/2006","0.00","","","9118.75","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","9118.75","N",
"Customs and Border Protection","96480c 964801c","Court Of Federal Claims","","15496480","","200606521","03137091 ","11/17/2006","249.25","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","212.27","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","395.60","N",
