Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017722012","02/07/2012","9483.92","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","9483.92","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017732012","02/07/2012","708.72","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","708.72","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017742012","02/07/2012","117042.01","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","117042.01","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017752012","02/07/2012","10328.90","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","10328.90","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017762012","02/07/2012","8499.76","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","8499.76","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017772012","02/07/2012","1566.84","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1566.84","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017782012","02/07/2012","1986972.59","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1986972.59","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017792012","02/07/2012","219158.16","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","219158.16","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017802012","02/07/2012","91319.92","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","91319.92","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017812012","02/07/2012","7423.09","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","7423.09","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017822012","02/07/2012","26001.06","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","26001.06","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017832012","02/17/2012","3247.23","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","3247.23","N",
"Department of Commerce; Department of Health and Human Services; Department of Housing and Urban Development; Department of Justice; Department of Labor; Department of Navy; Department of State; Department of the Interior; Department of the Treasury; Department of Transportation; Environmental Protection Agency; Fed Aviation Admin; Fed Bureau of Invest; Federal Deposit Insurance Corp; Food & Drug Adm; General Services Administration; Marshals Service; National Aeronautics and Space Administration; Office of Personnel Management; Office of the Secretary of Defense - Agencies; Railroad Retirement Board; Small Business Administration; Social Security Administration","90-162","Court Of Federal Claims","","154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162; 154-90-162","","201201527","017842012","02/01/2012","10819.53","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","10819.53","N",
