Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027412013","04/09/2013","76746.44","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","76746.44","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027422013","04/09/2013","167631.99","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","167631.99","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027432013","04/09/2013","35766.31","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","35766.31","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027442013","04/09/2013","3347.14","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","3347.14","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027452013","04/09/2013","52426.91","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","52426.91","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027462013","04/09/2013","167781.13","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","167781.13","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027472013","04/09/2013","4027.84","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","4027.84","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027482013","04/09/2013","109827.86","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","109827.86","N",
"Surface Transportation Board","1:10-cv-193","Court Of Federal Claims","","90-1-23-13081","","201302303","027492013","04/09/2013","254321.43","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","254321.43","N",
"DHS - Immigration  & Customs Enforcement (ICE)","04-707","Court Of Federal Claims","","154-04-707","","201302315","030352013","04/30/2013","76832.12","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","76832.12","N",
"DHS - Immigration  & Customs Enforcement (ICE)","04-707","Court Of Federal Claims","","154-04-707","","201302315","030362013","04/23/2013","16426.09","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","16426.09","N",
"DHS - Immigration  & Customs Enforcement (ICE)","04-707","Court Of Federal Claims","","154-04-707","","201302315","030372013","04/23/2013","3848.69","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","3848.69","N",
"Department of Navy","12-147","Court Of Federal Claims","","154-12-147","","201302483","030432013","04/30/2013","3184.01","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","10436.40","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","13620.41","N",
"Department of Navy","12-147","Court Of Federal Claims","","154-12-147","","201302483","030442013","04/23/2013","363.54","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","363.54","N",
"Department of Navy","12-147","Court Of Federal Claims","","154-12-147","","201302483","030452013","04/23/2013","85.18","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","85.18","N",
"Department of the Interior; Department of the Treasury","06-CV-00897L","Court Of Federal Claims","","90-2-20-12125; 90-2-20-1215","","201302494","024602013","03/28/2013","170400.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","170400.00","N",
"Department of Energy","03-2626","Court Of Federal Claims","","154-03-2626","","201302582","025852013","04/05/2013","4141621.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","27039.72","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","4168660.72","N",
"Department of Energy","03-2663","Court Of Federal Claims","","154-03-2663","","201302686","028802013","04/11/2013","40739217.00","28-USC-1491 Implied Contr","Breach of Implied Contract","0.00","","","46545.47","28-USC-1491 Implied Contr","Breach of Implied Contract","0.00","","","40785762.47","N",
"Surface Transportation Board","112CV065","Court Of Federal Claims","","NONE PROVIDED","","201302745","031002013","05/01/2013","205298.44","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","59032.37","42-USC-4654              ","Litigation Expenses In Inverse Condemnation Cases","0.00","","","55855.18","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","320185.99","N",
"Internal Revenue Service/S&E","12-748 T","Court Of Federal Claims","","154-2987","","201302889","028962013","04/23/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Agriculture","10-755","Court Of Federal Claims","","154-10-755","","201302940","035122013","05/21/2013","859.28","5-USC-5551               ","Lump Sum accrued leave","0.00","","","0.00","","","0.00","","","859.28","N",
"Internal Revenue Service/S&E","12-51 T","Court Of Federal Claims","","154-2937","","201302996","029802013","04/26/2013","0.00","","","0.00","","","458.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","458.00","N",
"Surface Transportation Board","09-152","Court Of Federal Claims","","90-1-23-12778","","201302998","031282013","05/01/2013","115682.63","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","340000.00","42-USC-4654              ","Litigation Expenses In Inverse Condemnation Cases","35000.00","42-USC-4654              ","Litigation Expenses In Inverse Condemnation Cases","32944.84","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","523627.47","N",
"Department of State","2012-.099","Court Of Federal Claims","","154-F12-224","","201303165","033822013","05/15/2013","0.00","","","0.00","","","549.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","549.40","N",
"Department of Veterans Affairs","11-115","Court Of Federal Claims","","154-11-115","","201303167","036042013","06/05/2013","116247.21","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","116247.21","N",
"Department of Veterans Affairs","11-115","Court Of Federal Claims","","154-11-115","","201303167","036052013","06/05/2013","24005.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","24005.19","N",
"Department of Veterans Affairs","11-115","Court Of Federal Claims","","154-11-115","","201303167","040792013","07/05/2013","691327.48","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","691327.48","N",
"Department of Energy","02-926","Court Of Federal Claims","","154-02-926","","201303229","034282013","05/16/2013","5095692.84","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","5095692.84","N",
"Department of Energy","10-507; 10-508","Court Of Federal Claims","","154-10-507; -10-508","","201303230","034312013","05/16/2013","28913134.40","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","28913134.40","N",
"Customs and Border Protection","09-691","Court Of Federal Claims","","154-09-691","","201303589","036532013","05/29/2013","2465085.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","2465085.00","N",
"Department of Energy","04-98","Court Of Federal Claims","","154-04-98","","201303671","038052013","05/29/2013","11893225.46","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","11893225.46","N",
"Bur of Reclamation","04-541","Court Of Federal Claims","","154-04-541","","201303992","049062013","08/27/2013","2000000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","2000000.00","Y",
"Department of Energy","04-118","Court Of Federal Claims","","154-04-118","","201303995","041812013","07/11/2013","569856.64","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","569856.64","N",
"Department of the Interior; Department of the Treasury","08-104L","Court Of Federal Claims","","90-2-20-12446; 90-2-20-12446","","201304048","041982013","07/11/2013","925000.00","28-USC-1505 Other        ","Indian Tribe Other-cite basis for money award in comments","0.00","","","0.00","","","0.00","","","925000.00","N",
"Department of the Interior","12-326","Court Of Federal Claims","","154-12-326","","201304054","047802013","08/21/2013","0.00","","","4689.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","4689.00","N",
"Department of Energy","04-101","Court Of Federal Claims","","154-04-101","","201304179","044422013","07/31/2013","9498249.48","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","9498249.48","N",
"Department of Energy","154-98-486","Court Of Federal Claims","","154-98-486","","201304180","044552013","07/31/2013","30585359.03","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","30585359.03","N",
"Def Contract Command","09-578","Court Of Federal Claims","","154-09-428; 154-09-578","","201304181","046272013","08/13/2013","649323.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","89966.81","41-USC-7101et seq        ","Contract Disputes Act","739289.81","Y",
"Department of Agriculture","01-627","Court Of Federal Claims","","154-01-627","","201304232","043582013","07/18/2013","818209.95","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","463329.29","41-USC-7101et seq        ","Contract Disputes Act","1281539.24","Y",
"US Army Corps of Engineers","12-134","Court Of Federal Claims","","154-12-134","","201304306","049802013","09/09/2013","51699.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","51699.00","N",
"Department of Energy","04-106","Court Of Federal Claims","","154-04-106","","201304415","049432013","09/05/2013","107869.65","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","107869.65","N",
"Smithsonian Institution","11-594","Court Of Federal Claims","","154-11-594","","201304416","045462013","08/07/2013","828063.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","828063.00","N",
"Department of Energy","04-0009","Court Of Federal Claims","","154-04-0009","","201304417","050822013","09/06/2013","70334095.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","70334095.00","N",
"National Gallery of Art; Smithsonian Institution","11-773","Court Of Federal Claims","","154-12-267; 154-11-773","","201304422","049832013","09/05/2013","19000.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","19000.00","N",
"Department of Veterans Affairs","12-90","Court Of Federal Claims","","154-12-90","","201304561","048912013","09/05/2013","22485.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","22485.00","Y",
"Surface Transportation Board","09-159L","Court Of Federal Claims","","NONE PROVIDED","","201304670","047282013","08/21/2013","55719.45","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","255102.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","310821.45","N",
"Department of Energy","04-70","Court Of Federal Claims","","154-04-70","","201304676","047452013","08/21/2013","9726568.31","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","9726568.31","N",
"Department of Energy","03-2623","Court Of Federal Claims","","154-03-2623","","201304678","047462013","08/21/2013","47813498.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","93966.50","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","47907464.50","N",
"Department of Energy","01-116","Court Of Federal Claims","","154-01-116","","201304679","047442013","08/21/2013","7805276.39","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","7805276.39","N",
"Surface Transportation Board","07-693L   07-675L","Court Of Federal Claims","","NONE PROVIDED","","201304902","048222013","08/23/2013","270316.00","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","0.00","","","0.00","","","0.00","","","270316.00","N",
"Department of the Interior","11-426","Court Of Federal Claims","","154-11-426","","201304922","052372013","09/23/2013","424722.32","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","424722.32","N",
"Department of Housing and Urban Development","07-646","Court Of Federal Claims","","154-07-646","","201304967","051272013","09/19/2013","292772.68","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","292772.68","N",
"Department of Housing and Urban Development","11-167","Court Of Federal Claims","","154-11-167","","201304969","052882013","09/24/2013","574796.00","28-USC-1491 Express Contr","Breach of Express Contract (Not a CDA Claim)","0.00","","","0.00","","","0.00","","","574796.00","N",
