Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Alcohol Tobacco Fire","90162c","Court Of Federal Claims","","15490162","","200801535","03351191 ","02/19/2008","48.59","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","48.59","N",
"Alcohol Tobacco Fire","90162c","Court Of Federal Claims","","15490162","","200801535","03351192 ","02/18/2008","886.35","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","886.35","N",
"Alcohol Tobacco Fire","90162c","Court Of Federal Claims","","15490162","","200801535","03351201 ","02/21/2008","5031.90","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162","","200801540","03351311 ","02/25/2008","6019.86","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","6019.86","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162","","200801540","03351312 ","02/25/2008","25692.58","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","25692.58","N",
"Customs and Border Protection","90162c","Court Of Federal Claims","","15490162","","200801540","03351321 ","02/22/2008","137893.04","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Customs and Border Protection","90162C","Court Of Federal Claims","","15490162","","200801548","03351871 ","02/22/2008","3732.48","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Customs and Border Protection","90162C","Court Of Federal Claims","","15490162","","200801548","03351881 ","02/25/2008","423.96","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","423.96","N",
"Customs and Border Protection","90162C","Court Of Federal Claims","","15490162","","200801548","03351882 ","02/25/2008","1809.44","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1809.44","N",
"Internal Revenue Service/S&E","90162c","Court Of Federal Claims","","15490162","","200801550","03351941 ","02/25/2008","1380.72","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1380.72","N",
"Internal Revenue Service/S&E","90162c","Court Of Federal Claims","","15490162","","200801550","03351942 ","02/25/2008","25186.16","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","25186.16","N",
"Internal Revenue Service/S&E","90162c","Court Of Federal Claims","","15490162","","200801550","03351951 ","02/22/2008","151381.67","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","151381.67","N",
"Department of the Air Force","00427c","Court Of Federal Claims","","15400427","","200801557","03352241 ","02/25/2008","390000.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","390000.00","N",
"Office of Personnel Management","","Court Of Federal Claims","","78906","","200801755","03356871 ","03/06/2008","800000.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","800000.00","N",
"Department of Housing and Urban Development","06731","Court Of Federal Claims","","15406731C","","200801780","03357501 ","03/03/2008","50068.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","50068.00","N",
"Natl Inst of Health","05612c","Court Of Federal Claims","","15405512","","200801823","03358431 ","02/29/2008","57500.00","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","57500.00","Y",
"Natl Inst of Health","05612c","Court Of Federal Claims","","15405512","","200801823","03358441 ","02/29/2008","0.00","","","165000.00","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","","Y",
"Department of Veterans Affairs","041390","Court Of Federal Claims","","DJ154041390","","200801831","03360401 ","03/17/2008","277854.66","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","266.40","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","278121.06","N",
"Forest Service","06306","Court Of Federal Claims","","15406306","","200801861","03359351 ","03/10/2008","2500.00","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","2500.00","Y",
"Department of Justice","051075c","Court Of Federal Claims","","154051075","154051075","200802126","03364961 ","03/13/2008","193500.00","28-USC-1498              ","Patent/Copyright Infringement","0.00","","","0.00","","","0.00","","","193500.00","N",
"Department of Transportation","053L & 054L","Court Of Federal Claims","","9012311483","","200802163","03365761 ","03/19/2008","46093.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","46093.00","N",
"Department of Transportation","053L & 05 4L","Court Of Federal Claims","","9012311483","","200802166","03365821 ","03/19/2008","6725.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","6725.00","N",
"Department of Transportation","053L &05 4L","Court Of Federal Claims","","9012311483","","200802171","03365941 ","03/19/2008","18554.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","18554.00","N",
"Department of Transportation","05 3L & 05 4L","Court Of Federal Claims","","9012311483","","200802172","03366001 ","03/19/2008","25611.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","25611.00","N",
"Department of Transportation","05 3L & 05 5L","Court Of Federal Claims","","9012311483","","200802173","03366041 ","03/19/2008","32123.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","32123.00","N",
"Department of Transportation","05 3L & 05 4L","Court Of Federal Claims","","9012311483","","200802175","03366081 ","03/19/2008","1818.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","1818.00","N",
"Department of Transportation","05 3L & 05 4L","Court Of Federal Claims","","9012311483","","200802177","03366151 ","03/19/2008","13468.00","28-USC-1346A             ","TuckerAct-distr cts","0.00","","","0.00","","","0.00","","","13468.00","N",
"Department of Transportation","05 3L& 05 4L","Court Of Federal Claims","","9012311483","","200802178","03366191 ","03/19/2008","12609.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","12609.00","N",
"National Aeronautics and Space Administration","06152c","Court Of Federal Claims","","15406152","","200802283","03368871 ","03/18/2008","120000.00","28USC1491                ","TuckerAct-ClaimsCt","0.00","","","0.00","","","0.00","","","120000.00","N",
"Customs and Border Protection","0556C","Court Of Federal Claims","","1540156","","200802284","03368901 ","03/18/2008","0.00","","","80481.30","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","1094.35","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","81575.65","N",
"Customs and Border Protection","0156C","Court Of Federal Claims","","1540156","","200802285","03369021 ","03/18/2008","0.00","","","201662.85","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","104027.53","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","305690.38","N",
"Customs and Border Protection","0156C","Court Of Federal Claims","","1540156","","200802302","03369361 ","03/19/2008","3649209.67","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Customs and Border Protection","0156C","Court Of Federal Claims","","1540156","","200802302","03369381 ","03/18/2008","443843.40","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","443843.40","N",
"Customs and Border Protection","0156C","Court Of Federal Claims","","1540156","","200802302","03369382 ","03/18/2008","103993.94","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","","N",
"Internal Revenue Service/S&E","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802638","000292008","04/17/2008","172823.34","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","172823.34","N",
"Internal Revenue Service/S&E","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802638","000302008","04/16/2008","11955.16","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","11955.16","N",
"Internal Revenue Service/S&E","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802638","000312008","04/16/2008","1505.60","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1505.60","N",
"Department of Veterans Affairs","","Court Of Federal Claims","","NOT PROVIDED","","200802647","000582008","04/16/2008","1483538.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1483538.00","Y",
"Alcohol Tobacco Fire","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802652","000442008","04/23/2008","8059.04","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","8059.04","N",
"Alcohol Tobacco Fire","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802652","000452008","04/16/2008","1368.37","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1368.37","N",
"Alcohol Tobacco Fire","90-162C","Court Of Federal Claims","","NOT PROVIDED","","200802652","000462008","04/16/2008","75.01","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","75.01","N",
"Department of Navy","No. 06-779C","Court Of Federal Claims","","n/a","","200802730","001032008","04/28/2008","350026.84","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","350026.84","N",
"US Army Corps of Engineers","07-056C","Court Of Federal Claims","","N/A","","200802756","001602008","04/29/2008","154000.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","154000.00","Y",
"Forest Service","06-306","Court Of Federal Claims","","NOT PROVIDED","","200802968","003172008","05/14/2008","2500.00","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","2500.00","Y",
"Homeland Security","05-14210C & 05-759C","Court Of Federal Claims","","N/A","","200803000","005702008","05/27/2008","229253.56","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","81853.43","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","311106.99","N",
"Homeland Security","05-14210C & 05-759C","Court Of Federal Claims","","N/A","","200803000","005712008","05/27/2008","0.00","","","32072.00","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","32072.00","N",
"Bureau of Prisons","05-652C","Court Of Federal Claims","","NOT PROVIDED","","200803045","003952008","05/15/2008","667.60","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","667.60","N",
"Homeland Security","No 04-248C","Court Of Federal Claims","","Not Provided","","200803106","005012008","05/21/2008","1187378.46","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","1187378.46","N",
"Department of Navy","07-635C","Court Of Federal Claims","","154-07-635","","200803145","005212008","05/20/2008","15916.19","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","15916.19","N",
"Department of Navy","15406779","Court Of Federal Claims","","15406779","","200803247","006542008","05/28/2008","355522.77","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","355522.77","N",
"Forest Service","05-170/171C","Court Of Federal Claims","","NOT PROVIDED","","200803261","006712008","05/30/2008","40739.76","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","40739.76","Y",
"Forest Service","05-179C","Court Of Federal Claims","","N/A","","200803262","006752008","05/30/2008","137312.40","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","27049.11","41-USC-601et seq         ","Contract Disputes Act","164361.51","Y",
"Forest Service","15405171","Court Of Federal Claims","","N/A","","200803281","006742008","05/30/2008","407321.90","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","80238.17","41-USC-601et seq         ","Contract Disputes Act","487560.07","Y",
"Animal & Plant Hlth","06-77C","Court Of Federal Claims","","06-77C","06-77C","200803457","010622008","06/16/2008","1270515.94","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","179251.52","41-USC-601et seq         ","Contract Disputes Act","1449767.46","Y",
"Natl Park Service","06-721C","Court Of Federal Claims","","NOT PROVIDED","","200803482","008832008","06/10/2008","775000.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","775000.00","Y",
"Social Security Administration","C-05-02317PVT","Court Of Federal Claims","","NOT PROVIDED","","200803527","009232008","06/11/2008","0.00","","","0.00","","","269.92","42-USC-405               ","Social Security Appeals","0.00","","","269.92","N",
"Department of Veterans Affairs","07-516C","Court Of Federal Claims","","NOT PROVIDED","","200803557","009512008","06/12/2008","198000.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","198000.00","Y",
"Natl Trans Safety Bd","053L 054L","Court Of Federal Claims","","NONE PROVIDED","","200803605","018862008","07/31/2008","0.00","","","423727.70","42-USC-4654              ","Litigation Expenses In Inverse Condemnation Cases","0.00","","","43000.00","5 AMND TAK               ","5th Amendment Taking/Inverse Condemnation","466727.70","N",
"Drug Enforcement Adm","","Court Of Federal Claims","","NONE PROVIDED","","200803606","011362008","06/24/2008","6430396.17","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","6430396.17","N",
"Drug Enforcement Adm","","Court Of Federal Claims","","NONE PROVIDED","","200803606","011372008","06/23/2008","267102.30","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","267102.30","N",
"Drug Enforcement Adm","","Court Of Federal Claims","","NONE PROVIDED","","200803606","011382008","06/23/2008","1181149.11","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","1181149.11","N",
