Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Small Business Administration","","Contract Disputes","","1540295","","200600768","02971801 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600769","02971851 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600770","02971931 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600771","02972001 ","12/06/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600772","02972011 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600773","02972031 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600774","02972061 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600775","02972101 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600776","02972121 ","12/07/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600777","02972151 ","12/05/2005","1529.25","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1529.25","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600778","02972181 ","12/05/2005","1223.40","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1223.40","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600779","02972221 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600780","02972241 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600781","02972261 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600782","02972281 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600783","02972291 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600784","02972311 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600785","02972341 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600786","02972361 ","12/05/2005","1200.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1200.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600787","02970081 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600788","02970241 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600789","02970291 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600790","02970431 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600791","02970601 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600792","02970621 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600793","02970721 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600794","02970801 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600795","02970821 ","12/05/2005","1529.25","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1529.25","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600796","02970851 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600797","02970871 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600798","02970901 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600799","02970931 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600800","02970971 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600801","02971021 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600802","02970991 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600803","02971041 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600804","02971061 ","12/05/2005","1050.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1050.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600805","02971081 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600806","02971111 ","12/06/2005","1529.25","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1529.25","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600807","02971141 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600808","02971231 ","01/09/2006","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600809","02971241 ","12/06/2005","1200.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1200.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600810","02971251 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600811","02971262 ","03/28/2006","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600812","02971271 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600813","02971281 ","12/05/2005","1500.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1500.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600814","02971291 ","12/05/2005","1223.40","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1223.40","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600815","02971301 ","12/05/2005","1500.00","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1500.00","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600816","02971311 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600817","02971321 ","12/06/2005","1070.48","40USC759                 ","Brooks Act/CICA","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600818","02971331 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600819","02971341 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600820","02971351 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600821","02971361 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600822","02971371 ","12/06/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600823","02971391 ","12/05/2005","1070.48","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1070.48","Y",
"Small Business Administration","","Contract Disputes","","1540295","","200600824","02971381 ","12/05/2005","1223.40","41-USC-601et seq         ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","1223.40","Y",
