Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","4778","Board of Contract Appeals","","UNTENTIONALLY BLANK","","201505501","071902015","08/07/2015","46289105.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","332425.53","41-USC-7101et seq        ","Contract Disputes Act","46621530.53","Y",
"Indian Health Svc","CBCA NOS 4573-ISDA THROUGH 4578-ISDA","Board of Contract Appeals","","INTENTIONALLY LEFT BLANK","INTENTIONALLY LEFT BLANK","201505677","076452015","08/27/2015","908.59","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","908.59","Y",
"Indian Health Svc","","Board of Contract Appeals","","58G980054","","201505751","074782015","08/20/2015","500000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","10407.54","41-USC-7101et seq        ","Contract Disputes Act","510407.54","Y",
"Department of Health and Human Services","","Board of Contract Appeals","","INTENTIONALLY BLANK","","201505752","074792015","08/20/2015","172500.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","9453.39","41-USC-7101et seq        ","Contract Disputes Act","181953.39","Y",
"US Army Corps of Engineers","59592","Board of Contract Appeals","","DACA51-03-C-0027","DACA51-03-C-0027","201505850","076302015","08/24/2015","675000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","675000.00","Y",
"Indian Health Svc","","Board of Contract Appeals","","249-04-0001","","201506235","080972015","09/25/2015","185.14","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","185.14","Y",
"Indian Health Svc","4725  4726  4727  4728  4729","Board of Contract Appeals","","64G030080","64G030080","201506263","080852015","09/25/2015","100000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","5343.64","41-USC-7101et seq        ","Contract Disputes Act","105343.64","Y",
"Indian Health Svc","","Board of Contract Appeals","","None provided","","201506272","080962015","09/25/2015","610000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","25576.13","41-USC-7101et seq        ","Contract Disputes Act","635576.13","Y",
"Indian Health Svc","","Board of Contract Appeals","","None provided","","201506277","080952015","09/25/2015","382011.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","8760.09","41-USC-7101et seq        ","Contract Disputes Act","390771.09","Y",
"Indian Health Svc","1:13-CV-00423","Contract Disputes","","239-10-0007","","201500106","018622015","02/04/2015","60415.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","20335.55","41-USC-7101et seq        ","Contract Disputes Act","80750.55","Y",
"Indian Health Svc","1:13-CV-00423","Contract Disputes","","239-10-0007","","201500106","018632015","02/04/2015","314585.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","20016.01","41-USC-7101et seq        ","Contract Disputes Act","334601.01","Y",
"Indian Health Svc","","Contract Disputes","","58G950032 AND 243-96-6015","","201500710","006722015","11/25/2014","16000000.00","25-USC-450m-1            ","Indian Self Determination Contracts_","0.00","","","0.00","","","5276958.75","25-USC-450m-1            ","Indian Self Determination Contracts_","21276958.75","Y",
"Bur of Reclamation","12-516","Contract Disputes","","154-12-516","","201501133","010822015","12/19/2014","365000.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","365000.00","Y",
"Indian Health Svc","09-231-CFL, 14-93-RC","Contract Disputes","","154-09-231","","201501268","016922015","01/28/2015","4095460.50","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","1364917.36","41-USC-7101et seq        ","Contract Disputes Act","5460377.86","Y",
"Indian Health Svc","09-231-CFL, 14-93-RC","Contract Disputes","","154-09-231","","201501268","016932015","01/28/2015","4095460.50","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","315434.70","41-USC-7101et seq        ","Contract Disputes Act","4410895.20","Y",
"General Services Administration","","Contract Disputes","","NOT PROVIDED","","201503415","061422015","06/16/2015","514452.08","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","0.00","","","514452.08","Y",
"General Services Administration","","Contract Disputes","","NOT PROVIDED","","201503415","061432015","06/15/2015","563779.38","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","226172.75","41-USC-7101et seq        ","Contract Disputes Act","789952.13","Y",
"Indian Health Svc","","Contract Disputes","","58G030079","","201503545","040322015","04/27/2015","64731.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","4494.15","41-USC-7101et seq        ","Contract Disputes Act","69225.15","Y",
"Indian Health Svc","","Contract Disputes","","247-03-0007&247-03-0008","","201505378","071692015","08/10/2015","20500.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","1012.63","41-USC-7101et seq        ","Contract Disputes Act","21512.63","Y",
"Bureau of the Census","12-169","Court Of Federal Claims","","154-12-169","","201400826","006252014","03/03/2015","19419.42","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","19419.42","N",
"Bureau of the Census","12-169","Court Of Federal Claims","","154-12-169","","201400826","006262014","03/03/2015","4550.03","29-USC-216 CT OF Claims  ","FLSA Penalties - Attny Fees&Costs","0.00","","","0.00","","","0.00","","","4550.03","N",
"Department of Navy","11-483","Court Of Federal Claims","","154-11-483","","201401708","019342014","05/20/2015","213820.24","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","213820.24","N",
"Department of Navy","11-483","Court Of Federal Claims","","154-11-483","","201401708","019352014","05/20/2015","1788.19","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","1788.19","N",
"Department of Navy","10-886","Court Of Federal Claims","","154-10-886","","201403427","033352014","05/20/2015","12820.68","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","12820.68","N",
"Department of Navy","10-886","Court Of Federal Claims","","154-10-886","","201403427","033362014","05/20/2015","2218.82","37-USC-204               ","Military Pay Act - Basic Pay","0.00","","","0.00","","","0.00","","","2218.82","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403932","055752014","10/23/2014","4122204.36","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","4122204.36","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403932","067222014","10/23/2014","147875.36","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","147875.36","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403933","052322014","10/21/2014","2736896.39","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2736896.39","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403933","067212014","10/21/2014","93071.10","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","93071.10","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403934","051472014","10/21/2014","2506941.23","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2506941.23","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403934","067202014","10/21/2014","73410.40","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","73410.40","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403934","086592014","01/05/2015","108288.13","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","108288.13","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403935","056102014","10/23/2014","2945210.48","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2945210.48","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201403935","056112014","10/23/2014","112927.85","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","112927.85","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404131","052772014","10/21/2014","3577838.20","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","3577838.20","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404131","052782014","10/21/2014","133763.11","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","133763.11","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404132","046732014","10/21/2014","2895474.96","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2895474.96","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404132","046742014","10/21/2014","104393.92","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","104393.92","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404133","046342014","10/21/2014","1315562.31","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","1315562.31","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404133","046352014","10/21/2014","46597.27","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","46597.27","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404134","047662014","10/21/2014","3487351.00","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","3487351.00","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404134","047672014","10/21/2014","120364.13","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","120364.13","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404135","053682014","10/21/2014","2920160.98","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2920160.98","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404135","053692014","10/21/2014","103892.60","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","103892.60","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404136","049362014","10/21/2014","6319421.17","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","6319421.17","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404136","049372014","10/21/2014","69104.92","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","69104.92","N",
"Customs and Border Protection","07-165","Court Of Federal Claims","","154-07-165","","201404304","080952014","10/09/2014","54208.11","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","54208.11","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404350","056742014","10/23/2014","3219444.12","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","3219444.12","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404350","056752014","10/23/2014","114532.10","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","114532.10","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404351","048562014","10/21/2014","2897051.75","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2897051.75","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404351","048572014","10/21/2014","92439.51","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","92439.51","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404352","050022014","10/21/2014","2381479.49","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2381479.49","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404352","050032014","10/21/2014","98719.42","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","98719.42","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404386","058892014","10/28/2014","323404.75","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","323404.75","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404386","058902014","10/28/2014","15923.15","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","15923.15","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404528","059112014","10/23/2014","2395853.68","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","2395853.68","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404528","059122014","10/23/2014","87320.59","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","87320.59","N",
"Adm Ofc of US Courts","12-826","Court Of Federal Claims","","154-12-826","","201404531","060992014","10/28/2014","3615165.90","ART. 3 COMP CLAUSE       ","Article III Compensation Clause","0.00","","","0.00","","","0.00","","","3615165.90","N",
